Group,Run,Metric,Step,Value
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,16,0.9698795080184937
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,17,0.9618473649024963
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,18,0.9698795080184937
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,19,0.9658634662628174
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,20,0.9698795080184937
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,21,0.9678714871406555
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,22,0.9678714871406555
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,23,0.9698795080184937
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,24,0.9698795080184937
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,25,0.9558233022689819
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,26,0.9658634662628174
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,27,0.9578313231468201
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,28,0.9638554453849792
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,29,0.9618473649024963
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,30,0.9578313231468201
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,31,0.9738956093788147
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,32,0.9859437942504883
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,33,0.977911651134491
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,34,0.9819276928901672
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,35,0.9819276928901672
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,36,0.9819276928901672
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,37,0.9799196720123291
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,38,0.9819276928901672
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,39,0.9839357137680054
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,40,0.9839357137680054
2A,2A_20260602_160501_Dropout0.1_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,41,0.9839357137680054
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,0,0.006901311222463846
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,5,0.6796777248382568
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,10,0.7964850664138794
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,15,0.8351494073867798
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,20,0.8597475290298462
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,25,0.8721461296081543
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,30,0.8763337135314941
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,35,0.8771008253097534
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,40,0.8821879625320435
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,45,0.8865509629249573
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,50,0.8880349397659302
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,55,0.8876463174819946
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/test,100,0.8838924765586853
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,0,0.707726776599884
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,5,0.8062710165977478
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,10,0.8801791667938232
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,15,0.8992161154747009
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,20,0.9193729162216187
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,25,0.9328107237815857
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,30,0.9305710792541504
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,35,0.936170220375061
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,40,0.9238522052764893
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,45,0.9294512867927551
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,50,0.9328107237815857
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,55,0.9316909313201904
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/test,100,0.9316909313201904
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,0,4.7079596519470215
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,1,2.6177003383636475
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,2,2.1643929481506348
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,3,1.6608649492263794
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,4,1.3229094743728638
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,5,1.0877845287322998
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,6,0.887897789478302
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,7,0.7242374420166016
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,8,0.6088786721229553
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,9,0.5238723754882812
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,10,0.44582661986351013
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,11,0.3906497657299042
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,12,0.3461073935031891
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,13,0.31461358070373535
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,14,0.275091290473938
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,15,0.251983106136322
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,16,0.23269759118556976
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,17,0.20411601662635803
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,18,0.18054836988449097
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,19,0.16967888176441193
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,20,0.1655716598033905
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,21,0.14904385805130005
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,22,0.13488860428333282
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,23,0.13375796377658844
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,24,0.11881286650896072
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,25,0.10121657699346542
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,26,0.09659228473901749
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,27,0.08892513811588287
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,28,0.0816342905163765
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,29,0.07666811347007751
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,30,0.07133446633815765
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,31,0.06925851106643677
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,32,0.0650930106639862
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,33,0.06089228019118309
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,34,0.05826042592525482
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,35,0.06002574414014816
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,36,0.06479556113481522
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,37,0.06841612607240677
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,38,0.06188134849071503
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,39,0.05347972735762596
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,40,0.04983314499258995
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,41,0.04923783987760544
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,42,0.04661130532622337
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,43,0.04398760944604874
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,44,0.04289078339934349
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,45,0.03963139280676842
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,46,0.03186077997088432
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,47,0.030171174556016922
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,48,0.027540763840079308
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,49,0.02519499696791172
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,50,0.02465103752911091
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,51,0.022807149216532707
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,52,0.02148422598838806
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,53,0.02034916914999485
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,54,0.019495686516165733
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,55,0.017936905845999718
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,56,0.017060548067092896
2A,2A_20260530_184137_Bigger_d_model_2,loss/train,57,0.01624547317624092
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,0,0.004656577482819557
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,1,0.17309090495109558
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,2,0.4081893861293793
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,3,0.5425693988800049
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,4,0.6598984599113464
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,5,0.7264547348022461
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,6,0.7658059000968933
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,7,0.7995247840881348
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,8,0.8237741589546204
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,9,0.8423236608505249
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,10,0.8406898379325867
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,11,0.8529411554336548
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,12,0.8651982545852661
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,13,0.874889612197876
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,14,0.8827342391014099
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,15,0.8837893605232239
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,16,0.8882387280464172
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,17,0.8979111313819885
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,18,0.9005882143974304
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,19,0.901648998260498
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,20,0.9007948040962219
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,21,0.9027695655822754
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,22,0.9023174047470093
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,23,0.9073256850242615
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,24,0.9117127656936646
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,25,0.9115044474601746
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,26,0.9076470732688904
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,27,0.9218519330024719
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,28,0.9155136942863464
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,29,0.9244340062141418
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,30,0.9231675267219543
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,31,0.9257075190544128
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,32,0.9254347085952759
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,33,0.9287396669387817
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,34,0.9252501726150513
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,35,0.9244340062141418
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,36,0.9243895411491394
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,37,0.9275191426277161
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,38,0.928803563117981
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,39,0.9268004894256592
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,40,0.9304655194282532
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,41,0.9359692931175232
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,42,0.9333333373069763
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,43,0.9354172945022583
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,44,0.936761200428009
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,45,0.9365968704223633
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,46,0.9358068108558655
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,47,0.9367461204528809
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,48,0.9374449253082275
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,49,0.9355313777923584
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,50,0.9335294365882874
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,51,0.9368731379508972
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,52,0.9389200210571289
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,53,0.9381839632987976
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,54,0.9372606873512268
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,55,0.9358068108558655
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,56,0.9361200928688049
2A,2A_20260530_184137_Bigger_d_model_2,slot_f1/dev,57,0.9333333373069763
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,0,0.736947774887085
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,1,0.7610442042350769
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,2,0.7710843086242676
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,3,0.8313252925872803
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,4,0.827309250831604
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,5,0.8694779276847839
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,6,0.8955823183059692
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,7,0.9236947894096375
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,8,0.9297188520431519
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,9,0.935742974281311
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,10,0.9457831382751465
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,11,0.9457831382751465
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,12,0.9457831382751465
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,13,0.9538152813911438
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,14,0.9558233022689819
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,15,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,16,0.9618473649024963
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,17,0.9578313231468201
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,18,0.9578313231468201
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,19,0.9558233022689819
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,20,0.9658634662628174
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,21,0.9518072009086609
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,22,0.9618473649024963
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,23,0.9658634662628174
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,24,0.9638554453849792
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,25,0.9658634662628174
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,26,0.9618473649024963
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,27,0.9578313231468201
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,28,0.9618473649024963
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,29,0.9678714871406555
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,30,0.9618473649024963
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,31,0.9678714871406555
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,32,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,33,0.9618473649024963
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,34,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,35,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,36,0.9638554453849792
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,37,0.9678714871406555
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,38,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,39,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,40,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,41,0.9618473649024963
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,42,0.9638554453849792
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,43,0.9638554453849792
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,44,0.9678714871406555
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,45,0.9678714871406555
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,46,0.9618473649024963
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,47,0.9678714871406555
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,48,0.9658634662628174
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,49,0.9698795080184937
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,50,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,51,0.9638554453849792
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,52,0.9678714871406555
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,53,0.9598393440246582
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,54,0.9678714871406555
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,55,0.9658634662628174
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,56,0.9658634662628174
2A,2A_20260530_184137_Bigger_d_model_2,intent_acc/dev,57,0.9638554453849792
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,0,0.0
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,5,0.5372133851051331
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,10,0.7508329153060913
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,15,0.7846823334693909
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,20,0.8087336421012878
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,25,0.8223456144332886
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,30,0.8122843503952026
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,35,0.8557023406028748
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,40,0.8605176210403442
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,45,0.8615064024925232
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,50,0.8617039918899536
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,55,0.8589298129081726
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/test,100,0.858282744884491
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,0,0.707726776599884
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,5,0.7827547788619995
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,10,0.857782781124115
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,15,0.9014557600021362
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,20,0.913773775100708
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,25,0.9059350490570068
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,30,0.8969764709472656
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,35,0.9126539826393127
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,40,0.9126539826393127
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,45,0.9115341305732727
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,50,0.913773775100708
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,55,0.9104143381118774
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/test,100,0.9104143381118774
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,0,5.589014053344727
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,1,2.986254930496216
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,2,2.5383498668670654
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,3,2.1244025230407715
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,4,1.8131881952285767
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,5,1.519736886024475
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,6,1.2183623313903809
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,7,0.973203182220459
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,8,0.8143765330314636
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,9,0.6770614385604858
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,10,0.5881850719451904
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,11,0.5152166485786438
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,12,0.4486168920993805
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,13,0.4135265350341797
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,14,0.36055850982666016
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,15,0.3211475908756256
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,16,0.296406626701355
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,17,0.2666686475276947
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,18,0.2537008821964264
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,19,0.2397652566432953
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,20,0.23146912455558777
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,21,0.2032707780599594
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,22,0.18415720760822296
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,23,0.1666637659072876
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,24,0.15428949892520905
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,25,0.1448851227760315
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,26,0.1362120509147644
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,27,0.13078922033309937
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,28,0.14092448353767395
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,29,0.18970760703086853
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,30,0.1742280125617981
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,31,0.14946991205215454
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,32,0.11527779698371887
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,33,0.09979531168937683
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,34,0.08920155465602875
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,35,0.08215203881263733
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,36,0.07520805299282074
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,37,0.06894715130329132
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,38,0.06390365213155746
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,39,0.05839410424232483
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,40,0.05381995812058449
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,41,0.04931307211518288
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,42,0.04592471569776535
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,43,0.04241650179028511
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,44,0.03992537036538124
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,45,0.03646668791770935
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,46,0.03413232043385506
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,47,0.03188497945666313
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,48,0.029883479699492455
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,49,0.02739756554365158
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,50,0.02612924762070179
